time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis
1.992,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.691, 90.292, 359.945,2.644, 1.337, -0.619,15.001, 74.482, 54.741,2.693, 1.343, -0.478,16.739, 132.406, 305.968,null,null,null,0,2.981, 1.566, 0.494,0,0.019, -0.027, 0.894,0.034, 1.158, 0.877,6.416, 1.469, 353.360,0.226, 0.825, 1.113,345.179, 351.992, 356.500,-0.194, 1.039, 1.143,293.799, 6.173, 10.548,null,null,null,0,0.287, 1.161, 2.973,0
2.034,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.692, 90.297, 359.946,2.644, 1.337, -0.619,15.002, 74.484, 54.742,2.693, 1.343, -0.478,16.740, 132.405, 305.970,null,null,null,0,2.981, 1.566, 0.494,0,0.005, -0.027, 0.837,0.020, 1.158, 0.820,6.433, 1.504, 353.371,0.212, 0.826, 1.056,345.210, 351.970, 356.521,-0.209, 1.039, 1.086,293.786, 5.764, 10.971,null,null,null,0,0.287, 1.161, 2.973,0
2.074,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.696, 90.289, 359.948,2.644, 1.337, -0.619,15.003, 74.485, 54.744,2.693, 1.343, -0.478,16.738, 132.401, 305.969,null,null,null,0,2.981, 1.566, 0.494,0,-0.027, -0.027, 0.704,-0.012, 1.158, 0.687,6.404, 1.533, 353.396,0.179, 0.826, 0.923,345.172, 351.964, 356.546,-0.241, 1.039, 0.953,293.737, 5.645, 11.125,null,null,null,0,0.287, 1.161, 2.973,0
2.113,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.695, 90.293, 359.944,2.644, 1.337, -0.619,15.004, 74.487, 54.746,2.693, 1.343, -0.478,16.738, 132.399, 305.967,null,null,null,0,2.981, 1.566, 0.494,0,-0.027, -0.027, 0.704,-0.012, 1.158, 0.687,6.375, 1.523, 353.416,0.179, 0.826, 0.923,345.202, 351.932, 356.535,-0.241, 1.039, 0.953,293.717, 5.632, 11.066,null,null,null,0,0.287, 1.161, 2.973,0
2.152,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.690, 90.291, 359.946,2.644, 1.337, -0.619,15.005, 74.488, 54.747,2.693, 1.343, -0.478,16.737, 132.396, 305.968,null,null,null,0,2.981, 1.566, 0.494,0,-0.073, -0.027, 0.515,-0.059, 1.158, 0.498,6.368, 1.502, 353.432,0.133, 0.826, 0.734,345.202, 351.890, 356.649,-0.287, 1.039, 0.764,293.714, 5.870, 10.857,null,null,null,0,0.287, 1.161, 2.973,0
2.194,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.683, 90.296, 359.948,2.644, 1.337, -0.619,15.004, 74.488, 54.748,2.693, 1.343, -0.478,16.736, 132.397, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.073, -0.027, 0.515,-0.059, 1.158, 0.498,6.357, 1.496, 353.436,0.132, 0.826, 0.734,345.211, 351.848, 356.646,-0.287, 1.039, 0.764,293.761, 5.932, 10.829,null,null,null,0,0.287, 1.161, 2.973,0
2.235,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.690, 90.300, 359.949,2.644, 1.337, -0.619,15.004, 74.489, 54.749,2.693, 1.343, -0.478,16.737, 132.396, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.092, -0.027, 0.437,-0.078, 1.158, 0.421,6.342, 1.516, 353.431,0.113, 0.825, 0.657,345.245, 351.818, 356.720,-0.306, 1.039, 0.687,293.807, 6.174, 10.679,null,null,null,0,0.287, 1.161, 2.973,0
2.274,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.691, 90.301, 359.946,2.644, 1.337, -0.619,15.005, 74.490, 54.751,2.693, 1.343, -0.478,16.739, 132.393, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.121, -0.027, 0.321,-0.106, 1.158, 0.305,6.288, 1.579, 353.437,0.084, 0.825, 0.541,345.273, 351.798, 356.737,-0.335, 1.039, 0.571,293.816, 6.342, 10.520,null,null,null,0,0.287, 1.161, 2.973,0
2.312,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.684, 90.295, 359.950,2.644, 1.337, -0.619,15.006, 74.492, 54.750,2.693, 1.343, -0.478,16.739, 132.392, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.121, -0.027, 0.321,-0.107, 1.158, 0.304,6.273, 1.613, 353.438,0.085, 0.825, 0.541,345.269, 351.829, 356.725,-0.335, 1.039, 0.571,293.841, 6.233, 10.646,null,null,null,0,0.287, 1.161, 2.973,0
2.354,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.686, 90.294, 359.950,2.644, 1.337, -0.619,15.007, 74.494, 54.752,2.693, 1.343, -0.478,16.742, 132.390, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.168, -0.027, 0.133,-0.153, 1.158, 0.116,6.251, 1.621, 353.435,0.038, 0.825, 0.352,345.277, 351.827, 356.733,-0.382, 1.039, 0.383,293.819, 6.158, 10.752,null,null,null,0,0.287, 1.161, 2.973,0
2.395,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.686, 90.298, 359.945,2.644, 1.337, -0.619,15.007, 74.494, 54.753,2.693, 1.343, -0.478,16.742, 132.391, 305.962,null,null,null,0,2.981, 1.566, 0.494,0,-0.168, -0.027, 0.133,-0.153, 1.158, 0.116,6.222, 1.613, 353.438,0.038, 0.825, 0.352,345.255, 351.811, 356.812,-0.382, 1.039, 0.383,293.790, 6.098, 10.741,null,null,null,0,0.287, 1.161, 2.973,0
2.435,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.699, 90.302, 359.944,2.644, 1.337, -0.619,15.008, 74.496, 54.754,2.693, 1.343, -0.478,16.744, 132.390, 305.962,null,null,null,0,2.981, 1.566, 0.494,0,-0.187, -0.027, 0.057,-0.172, 1.158, 0.040,6.217, 1.625, 353.447,0.019, 0.825, 0.276,345.297, 351.829, 356.807,-0.401, 1.039, 0.307,293.795, 6.293, 10.579,null,null,null,0,0.287, 1.161, 2.973,0
2.474,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.694, 90.293, 359.947,2.644, 1.337, -0.619,15.008, 74.498, 54.755,2.693, 1.343, -0.478,16.744, 132.390, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.216, -0.027, -0.057,-0.201, 1.158, -0.074,6.244, 1.622, 353.419,-0.010, 0.825, 0.163,345.325, 351.815, 356.876,-0.429, 1.039, 0.193,293.856, 6.354, 10.486,null,null,null,0,0.287, 1.161, 2.973,0
2.513,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.700, 90.297, 359.948,2.644, 1.337, -0.619,15.007, 74.498, 54.754,2.693, 1.343, -0.478,16.744, 132.388, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.230, -0.027, -0.112,-0.215, 1.158, -0.129,6.254, 1.638, 353.390,-0.024, 0.825, 0.107,345.354, 351.773, 356.867,-0.443, 1.039, 0.138,293.899, 6.416, 10.443,null,null,null,0,0.287, 1.161, 2.973,0
2.552,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.701, 90.297, 359.948,2.644, 1.337, -0.619,15.008, 74.500, 54.755,2.693, 1.343, -0.478,16.745, 132.386, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.263, -0.027, -0.241,-0.248, 1.158, -0.258,6.274, 1.679, 353.376,-0.058, 0.825, -0.022,345.380, 351.771, 356.907,-0.476, 1.039, 0.009,293.914, 6.614, 10.321,null,null,null,0,0.287, 1.161, 2.973,0
2.594,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.697, 90.297, 359.948,2.644, 1.337, -0.619,15.009, 74.501, 54.754,2.693, 1.343, -0.478,16.745, 132.385, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.263, -0.027, -0.241,-0.248, 1.158, -0.258,6.293, 1.727, 353.374,-0.058, 0.825, -0.022,345.367, 351.756, 356.903,-0.476, 1.039, 0.009,293.932, 6.590, 10.273,null,null,null,0,0.287, 1.161, 2.973,0
2.634,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.699, 90.294, 359.947,2.644, 1.337, -0.619,15.011, 74.501, 54.754,2.693, 1.343, -0.478,16.745, 132.384, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.313, -0.027, -0.430,-0.297, 1.158, -0.447,6.308, 1.740, 353.306,-0.107, 0.825, -0.211,345.443, 351.727, 356.908,-0.526, 1.039, -0.180,293.978, 6.555, 10.277,null,null,null,0,0.287, 1.161, 2.973,0
2.675,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.697, 90.299, 359.946,2.644, 1.337, -0.619,15.011, 74.501, 54.753,2.693, 1.343, -0.478,16.747, 132.382, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.313, -0.027, -0.430,-0.297, 1.158, -0.447,6.347, 1.780, 353.290,-0.107, 0.824, -0.211,345.500, 351.711, 356.994,-0.526, 1.039, -0.180,293.922, 6.357, 10.416,null,null,null,0,0.287, 1.161, 2.973,0
2.713,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.697, 90.301, 359.953,2.644, 1.337, -0.619,15.008, 74.502, 54.753,2.693, 1.343, -0.478,16.748, 132.380, 305.961,null,null,null,0,2.981, 1.566, 0.494,0,-0.313, -0.027, -0.430,-0.297, 1.158, -0.446,6.417, 1.865, 353.266,-0.107, 0.824, -0.211,345.487, 351.720, 356.992,-0.526, 1.039, -0.180,293.910, 6.042, 10.727,null,null,null,0,0.287, 1.161, 2.973,0
2.754,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.699, 90.298, 359.946,2.644, 1.337, -0.619,15.006, 74.501, 54.753,2.693, 1.343, -0.478,16.748, 132.380, 305.961,null,null,null,0,2.981, 1.566, 0.494,0,-0.365, -0.027, -0.629,-0.349, 1.158, -0.645,6.489, 1.921, 353.285,-0.159, 0.824, -0.409,345.480, 351.758, 356.997,-0.579, 1.039, -0.378,293.934, 6.068, 10.733,null,null,null,0,0.287, 1.161, 2.973,0
2.793,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.696, 90.296, 359.953,2.644, 1.337, -0.619,15.005, 74.500, 54.751,2.693, 1.343, -0.478,16.748, 132.378, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.365, -0.027, -0.629,-0.349, 1.158, -0.645,6.517, 1.956, 353.299,-0.159, 0.824, -0.409,345.478, 351.782, 357.029,-0.579, 1.039, -0.378,293.975, 6.169, 10.583,null,null,null,0,0.287, 1.161, 2.973,0
2.835,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.695, 90.298, 359.948,2.644, 1.337, -0.619,15.003, 74.503, 54.751,2.693, 1.343, -0.478,16.749, 132.376, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.384, -0.027, -0.696,-0.367, 1.158, -0.712,6.523, 1.973, 353.303,-0.178, 0.825, -0.476,345.469, 351.782, 357.000,-0.597, 1.039, -0.445,293.991, 6.290, 10.492,null,null,null,0,0.287, 1.161, 2.973,0
2.874,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.684, 90.295, 359.947,2.643, 1.337, -0.619,15.003, 74.504, 54.750,2.693, 1.343, -0.478,16.751, 132.374, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.411, -0.027, -0.797,-0.395, 1.158, -0.813,6.529, 2.032, 353.371,-0.206, 0.825, -0.577,345.538, 351.687, 357.095,-0.625, 1.039, -0.546,293.973, 6.421, 10.339,null,null,null,0,0.287, 1.161, 2.973,0
2.912,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.684, 90.297, 359.949,2.643, 1.337, -0.619,15.002, 74.505, 54.750,2.693, 1.343, -0.478,16.750, 132.373, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.411, -0.027, -0.797,-0.395, 1.158, -0.813,6.559, 2.252, 353.516,-0.206, 0.824, -0.577,345.549, 351.686, 357.140,-0.624, 1.039, -0.546,293.972, 6.527, 10.237,null,null,null,0,0.287, 1.161, 2.973,0
2.954,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.684, 90.295, 359.950,2.644, 1.337, -0.619,15.002, 74.505, 54.750,2.693, 1.343, -0.478,16.749, 132.371, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.441, -0.027, -0.889,-0.425, 1.158, -0.905,6.664, 2.712, 353.931,-0.235, 0.824, -0.669,345.564, 351.701, 357.037,-0.654, 1.039, -0.638,294.023, 6.473, 10.295,null,null,null,0,0.287, 1.161, 2.973,0
2.993,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.690, 90.297, 359.947,2.644, 1.337, -0.619,15.003, 74.505, 54.751,2.693, 1.343, -0.478,16.749, 132.368, 305.966,null,null,null,0,2.981, 1.566, 0.494,0,-0.485, -0.027, -1.027,-0.471, 1.158, -1.043,6.841, 3.533, 354.736,-0.279, 0.824, -0.807,345.600, 351.714, 357.109,-0.698, 1.039, -0.776,294.052, 6.578, 10.188,null,null,null,0,0.287, 1.161, 2.973,0
3.034,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.695, 90.295, 359.947,2.644, 1.337, -0.619,15.003, 74.503, 54.751,2.694, 1.343, -0.478,16.750, 132.365, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.485, -0.027, -1.027,-0.472, 1.158, -1.043,6.912, 4.649, 355.818,-0.279, 0.824, -0.807,345.632, 351.725, 357.092,-0.698, 1.039, -0.776,294.087, 6.645, 10.153,null,null,null,0,0.287, 1.161, 2.973,0
3.073,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.694, 90.299, 359.952,2.644, 1.337, -0.619,15.004, 74.504, 54.752,2.693, 1.343, -0.478,16.750, 132.363, 305.965,null,null,null,0,2.981, 1.566, 0.494,0,-0.556, -0.027, -1.213,-0.546, 1.159, -1.229,6.637, 6.180, 357.112,-0.350, 0.824, -0.992,345.643, 351.717, 357.046,-0.769, 1.039, -0.962,294.073, 6.724, 10.064,null,null,null,0,0.287, 1.161, 2.973,0
3.112,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.693, 90.298, 359.951,2.643, 1.337, -0.619,15.004, 74.504, 54.752,2.693, 1.343, -0.478,16.749, 132.363, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.556, -0.027, -1.213,-0.548, 1.160, -1.230,6.346, 7.287, 358.076,-0.350, 0.823, -0.992,345.731, 351.719, 357.102,-0.769, 1.039, -0.962,294.051, 6.778, 10.004,null,null,null,0,0.287, 1.161, 2.973,0
3.152,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.695, 90.301, 359.948,2.644, 1.337, -0.619,15.006, 74.506, 54.752,2.693, 1.343, -0.478,16.748, 132.360, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.574, -0.027, -1.253,-0.568, 1.161, -1.271,5.935, 8.210, 358.980,-0.367, 0.823, -1.032,345.800, 351.719, 357.105,-0.786, 1.039, -1.002,294.046, 6.674, 10.097,null,null,null,0,0.287, 1.161, 2.973,0
3.194,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.692, 90.300, 359.952,2.644, 1.337, -0.619,15.006, 74.505, 54.752,2.693, 1.343, -0.478,16.747, 132.357, 305.962,null,null,null,0,2.981, 1.566, 0.494,0,-0.643, -0.027, -1.412,-0.641, 1.162, -1.431,5.579, 9.186, 0.050,-0.437, 0.823, -1.191,345.913, 351.691, 357.221,-0.855, 1.039, -1.161,294.126, 6.775, 10.070,null,null,null,0,0.287, 1.161, 2.973,0
3.234,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.695, 90.304, 359.949,2.644, 1.337, -0.619,15.006, 74.507, 54.752,2.694, 1.343, -0.478,16.747, 132.354, 305.960,null,null,null,0,2.981, 1.566, 0.494,0,-0.643, -0.027, -1.412,-0.645, 1.162, -1.432,5.256, 10.275, 1.403,-0.437, 0.823, -1.190,345.915, 351.576, 357.314,-0.855, 1.039, -1.160,294.299, 6.841, 10.025,null,null,null,0,0.287, 1.161, 2.973,0
3.273,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.691, 90.297, 359.951,2.644, 1.337, -0.619,15.006, 74.508, 54.753,2.693, 1.343, -0.478,16.749, 132.355, 305.961,null,null,null,0,2.981, 1.566, 0.494,0,-0.643, -0.027, -1.412,-0.648, 1.162, -1.432,5.101, 11.003, 2.395,-0.437, 0.823, -1.190,345.905, 351.556, 357.286,-0.855, 1.039, -1.160,294.317, 6.918, 10.001,null,null,null,0,0.287, 1.161, 2.973,0
3.314,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.692, 90.298, 359.951,2.644, 1.337, -0.619,15.009, 74.509, 54.752,2.693, 1.343, -0.478,16.747, 132.351, 305.962,null,null,null,0,2.981, 1.566, 0.494,0,-0.721, -0.027, -1.578,-0.731, 1.163, -1.598,4.594, 12.004, 3.888,-0.515, 0.823, -1.355,345.881, 351.499, 357.300,-0.932, 1.038, -1.325,294.288, 6.889, 9.993,null,null,null,0,0.287, 1.161, 2.973,0
3.353,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.686, 90.304, 359.950,2.644, 1.337, -0.619,15.009, 74.511, 54.752,2.693, 1.343, -0.478,16.747, 132.350, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.721, -0.027, -1.578,-0.735, 1.163, -1.599,4.208, 12.462, 4.856,-0.516, 0.823, -1.355,345.934, 351.439, 357.339,-0.933, 1.039, -1.326,294.212, 6.806, 10.110,null,null,null,0,0.287, 1.161, 2.973,0
3.395,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.685, 90.301, 359.951,2.644, 1.337, -0.619,15.010, 74.510, 54.752,2.694, 1.343, -0.478,16.747, 132.348, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.821, -0.027, -1.785,-0.841, 1.164, -1.807,3.691, 12.950, 5.896,-0.618, 0.823, -1.562,346.006, 351.277, 357.443,-1.034, 1.039, -1.533,294.142, 6.708, 10.194,null,null,null,0,0.287, 1.161, 2.973,0
3.434,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.685, 90.302, 359.953,2.644, 1.337, -0.619,15.010, 74.509, 54.752,2.694, 1.343, -0.478,16.748, 132.345, 305.964,null,null,null,0,2.981, 1.566, 0.494,0,-0.833, -0.027, -1.808,-0.856, 1.164, -1.831,3.436, 13.188, 6.716,-0.630, 0.823, -1.584,346.062, 351.090, 357.570,-1.045, 1.039, -1.556,294.120, 6.429, 10.438,null,null,null,0,0.287, 1.161, 2.973,0
3.475,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.680, 90.296, 359.952,2.644, 1.337, -0.619,15.011, 74.509, 54.752,2.694, 1.343, -0.478,16.749, 132.344, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.906, -0.027, -1.959,-0.932, 1.164, -1.983,3.133, 13.388, 7.421,-0.703, 0.824, -1.736,346.089, 351.069, 357.656,-1.119, 1.039, -1.707,294.064, 6.156, 10.751,null,null,null,0,0.287, 1.161, 2.973,0
3.514,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.680, 90.298, 359.950,2.644, 1.337, -0.619,15.013, 74.509, 54.752,2.694, 1.343, -0.478,16.749, 132.344, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.914, -0.027, -1.976,-0.943, 1.164, -2.000,2.967, 13.556, 7.768,-0.711, 0.824, -1.753,346.090, 351.029, 357.670,-1.128, 1.038, -1.724,294.037, 5.955, 10.878,null,null,null,0,0.287, 1.161, 2.973,0
3.552,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.682, 90.299, 359.955,2.644, 1.337, -0.619,15.013, 74.509, 54.751,2.693, 1.343, -0.478,16.750, 132.342, 305.963,null,null,null,0,2.981, 1.566, 0.494,0,-0.914, -0.027, -1.976,-0.944, 1.165, -2.001,2.734, 13.567, 7.661,-0.711, 0.824, -1.752,346.072, 351.049, 357.708,-1.128, 1.038, -1.725,293.953, 5.645, 11.118,null,null,null,0,0.287, 1.161, 2.973,0
3.595,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.673, 90.296, 359.945,2.644, 1.337, -0.619,15.013, 74.511, 54.751,2.694, 1.343, -0.478,16.751, 132.340, 305.962,null,null,null,0,2.981, 1.566, 0.494,0,-0.941, -0.027, -2.044,-0.971, 1.165, -2.070,2.592, 13.325, 7.372,-0.739, 0.825, -1.821,346.131, 350.965, 357.856,-1.156, 1.038, -1.793,293.828, 4.706, 12.036,null,null,null,0,0.287, 1.161, 2.973,0
3.634,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.684, 90.296, 359.952,2.644, 1.337, -0.619,15.015, 74.511, 54.751,2.694, 1.343, -0.478,16.754, 132.339, 305.960,null,null,null,0,2.981, 1.566, 0.494,0,-0.944, -0.027, -2.052,-0.973, 1.165, -2.078,2.490, 13.319, 7.034,-0.742, 0.826, -1.828,346.099, 350.824, 358.084,-1.161, 1.038, -1.801,293.423, 3.019, 13.295,null,null,null,0,0.287, 1.161, 2.973,0
3.674,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.679, 90.295, 359.950,2.644, 1.337, -0.619,15.016, 74.511, 54.751,2.693, 1.343, -0.478,16.753, 132.337, 305.961,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.971, 1.166, -2.076,2.239, 13.578, 6.660,-0.741, 0.826, -1.826,346.066, 350.742, 358.093,-1.161, 1.037, -1.799,292.847, 2.064, 14.057,null,null,null,0,0.287, 1.161, 2.973,0
3.713,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.671, 90.291, 359.946,2.644, 1.337, -0.620,15.015, 74.511, 54.753,2.694, 1.343, -0.478,16.755, 132.335, 305.961,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.968, 1.166, -2.077,2.150, 14.373, 6.467,-0.741, 0.826, -1.825,346.064, 350.764, 358.035,-1.161, 1.038, -1.799,292.786, 1.570, 14.376,null,null,null,0,0.287, 1.161, 2.973,0
3.754,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.677, 90.289, 359.946,2.644, 1.337, -0.620,15.015, 74.511, 54.754,2.694, 1.343, -0.478,16.755, 132.334, 305.959,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.967, 1.166, -2.077,2.076, 15.040, 6.338,-0.741, 0.826, -1.825,346.108, 350.736, 358.005,-1.161, 1.038, -1.800,292.632, 1.382, 14.655,null,null,null,0,0.287, 1.161, 2.973,0
3.793,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.682, 90.293, 359.946,2.644, 1.337, -0.619,15.015, 74.512, 54.754,2.694, 1.343, -0.478,16.756, 132.331, 305.959,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.965, 1.167, -2.078,1.977, 15.807, 6.150,-0.741, 0.825, -1.825,346.215, 350.686, 358.226,-1.160, 1.038, -1.801,292.317, 1.571, 14.046,null,null,null,0,0.287, 1.161, 2.973,0
3.833,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.681, 90.297, 359.948,2.644, 1.337, -0.619,15.016, 74.512, 54.756,2.694, 1.343, -0.478,16.757, 132.330, 305.958,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.963, 1.167, -2.078,1.881, 16.613, 5.978,-0.741, 0.826, -1.825,346.197, 350.698, 358.189,-1.160, 1.038, -1.801,292.339, 1.758, 13.977,null,null,null,0,0.287, 1.161, 2.973,0
3.874,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.675, 90.293, 359.943,2.644, 1.337, -0.620,15.017, 74.511, 54.754,2.693, 1.343, -0.478,16.758, 132.327, 305.957,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.960, 1.167, -2.079,1.733, 17.523, 5.663,-0.741, 0.826, -1.825,346.106, 350.796, 358.203,-1.160, 1.038, -1.801,292.671, 1.918, 14.067,null,null,null,0,0.287, 1.161, 2.973,0
3.914,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.675, 90.287, 359.947,2.644, 1.337, -0.620,15.017, 74.511, 54.753,2.694, 1.343, -0.478,16.758, 132.325, 305.959,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.958, 1.168, -2.081,1.557, 18.252, 5.593,-0.740, 0.827, -1.826,345.952, 350.950, 358.162,-1.160, 1.038, -1.801,292.506, 1.963, 14.016,null,null,null,0,0.287, 1.161, 2.973,0
3.954,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.679, 90.295, 359.944,2.644, 1.337, -0.620,15.015, 74.510, 54.752,2.694, 1.343, -0.478,16.759, 132.323, 305.958,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.956, 1.168, -2.082,1.388, 18.927, 5.328,-0.739, 0.827, -1.826,345.908, 351.051, 358.022,-1.160, 1.038, -1.801,292.490, 1.823, 14.118,null,null,null,0,0.287, 1.161, 2.973,0
3.994,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.684, 90.292, 359.951,2.644, 1.337, -0.619,15.016, 74.511, 54.753,2.694, 1.343, -0.478,16.759, 132.325, 305.959,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.954, 1.168, -2.083,1.267, 19.634, 5.171,-0.739, 0.827, -1.826,345.955, 351.187, 358.102,-1.160, 1.038, -1.801,292.350, 1.431, 14.604,null,null,null,0,0.287, 1.161, 2.973,0
4.033,1.469, -0.027, -1.215,2.719, 1.369, -0.311,356.676, 90.293, 359.945,2.644, 1.337, -0.619,15.016, 74.511, 54.752,2.694, 1.343, -0.478,16.760, 132.324, 305.959,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.953, 1.168, -2.083,1.253, 20.065, 5.050,-0.738, 0.827, -1.826,345.952, 351.236, 358.044,-1.160, 1.038, -1.801,292.449, 1.558, 14.489,null,null,null,0,0.287, 1.161, 2.973,0
4.073,1.469, -0.027, -1.215,2.719, 1.370, -0.311,356.683, 90.294, 359.951,2.644, 1.337, -0.620,15.017, 74.510, 54.751,2.694, 1.343, -0.478,16.757, 132.322, 305.958,null,null,null,0,2.981, 1.566, 0.494,0,-0.943, -0.027, -2.049,-0.952, 1.168, -2.084,1.262, 20.323, 4.957,-0.738, 0.827, -1.826,345.969, 351.185, 358.035,-1.160, 1.039, -1.801,292.475, 1.545, 14.484,null,null,null,0,0.287, 1.161, 2.973,0
