time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1Speaking,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
52.363,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.739, 20.486, 1.428,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.401,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.733, 20.488, 1.428,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.443,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.735, 20.483, 1.430,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.480,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.735, 20.480, 1.432,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.520,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.732, 20.477, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.561,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.734, 20.471, 1.423,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.600,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.736, 20.469, 1.424,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.642,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.737, 20.475, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.680,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.739, 20.476, 1.421,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.722,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.732, 20.475, 1.422,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.763,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.730, 20.472, 1.424,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.802,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.736, 20.471, 1.422,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.840,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.731, 20.470, 1.424,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.881,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.733, 20.470, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.921,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.738, 20.471, 1.418,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
52.962,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.734, 20.467, 1.420,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.001,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.737, 20.467, 1.417,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.042,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.738, 20.470, 1.418,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.083,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.735, 20.472, 1.418,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.919,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.121,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.733, 20.477, 1.417,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.163,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.739, 20.476, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.202,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.744, 20.471, 1.422,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.243,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.742, 20.469, 1.419,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.282,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.747, 20.472, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.321,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.742, 20.466, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.360,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.743, 20.466, 1.427,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.919,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.402,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.745, 20.465, 1.422,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.440,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.739, 20.467, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.482,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.740, 20.470, 1.430,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.520,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.731, 20.478, 1.428,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.563,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.730, 20.484, 1.430,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.603,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.730, 20.480, 1.428,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.919,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.641,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.731, 20.482, 1.429,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.681,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.729, 20.482, 1.428,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.427,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.723,0.000, -0.027, 0.000,0.761, 0.829, 0.149,356.728, 20.483, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.761,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.724, 20.484, 1.426,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.803,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.721, 20.480, 1.430,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.427,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.841,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.727, 20.480, 1.430,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.883,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.725, 20.473, 1.429,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.922,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.724, 20.478, 1.424,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
53.963,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.735, 20.474, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.000,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.738, 20.473, 1.422,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.041,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.737, 20.470, 1.421,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.081,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.741, 20.471, 1.414,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.123,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.740, 20.475, 1.409,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.162,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.742, 20.474, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.200,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.746, 20.473, 1.425,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.241,0.000, -0.027, 0.000,0.762, 0.829, 0.147,356.748, 20.477, 1.431,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.281,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.750, 20.479, 1.435,0.832, 0.801, 0.431,50.433, 18.075, 179.285,0.717, 0.800, 0.426,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.322,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.750, 20.475, 1.431,0.832, 0.801, 0.431,50.433, 18.076, 179.285,0.717, 0.800, 0.427,49.809, 2.149, 179.920,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.363,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.774, 20.483, 1.431,0.834, 0.800, 0.431,50.417, 18.084, 179.236,0.719, 0.799, 0.424,49.848, 2.048, 179.911,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.402,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.743, 20.471, 1.447,0.835, 0.800, 0.429,50.418, 18.083, 179.237,0.720, 0.799, 0.423,49.850, 2.035, 179.905,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
54.440,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.759, 20.478, 1.428,0.835, 0.800, 0.428,50.416, 18.093, 179.244,0.720, 0.799, 0.423,49.841, 2.043, 179.910,null,null,null,0,null,null,null,1,0,-1.544, -0.027, -0.537,-1.398, 1.243, -0.250,14.644, 15.646, 0.176,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,-1.544, -0.027, -0.537,0.000, 0.000, 0.000,null,null,null,0,-2.981, 1.186, 0.331,0,0
